	Six_zebra_models19141.py	Six_zebra_models30685.py	Six_zebra_models31521.py	Six_zebra_models5357.py	Six_zebra_models21964.py	Six_zebra_models33077.py	Six_zebra_models13971.py	Six_zebra_models31450.py	Six_zebra_models30077.py	Six_zebra_models40097.py	Six_zebra_models6232.py	Six_zebra_models11675.py	Six_zebra_models9809.py	Six_zebra_models16815.py	Six_zebra_models31407.py	Six_zebra_models31012.py	Six_zebra_models23934.py	Six_zebra_models32367.py	Six_zebra_models29975.py	Six_zebra_models41766.py	Six_zebra_models45108.py	Six_zebra_models10562.py	Six_zebra_models40274.py	Six_zebra_models20989.py	Six_zebra_models48603.py	Six_zebra_models18520.py	Six_zebra_models28610.py	Six_zebra_models6742.py	Six_zebra_models6845.py	Six_zebra_models44976.py	Six_zebra_models26549.py	Six_zebra_models15390.py	Six_zebra_models41230.py	Six_zebra_models13986.py	Six_zebra_models9343.py	Six_zebra_models32843.py	Six_zebra_models17723.py	Six_zebra_models48110.py	Six_zebra_models7301.py	Six_zebra_models8148.py	Six_zebra_models45514.py	Six_zebra_models6070.py	Six_zebra_models18265.py	Six_zebra_models3208.py	Six_zebra_models31570.py	Six_zebra_models26789.py	Six_zebra_models11849.py	Six_zebra_models26054.py	Six_zebra_models24118.py	Six_zebra_models8646.py	Six_zebra_models42748.py	Six_zebra_models19011.py	Six_zebra_models49458.py	Six_zebra_models47696.py	Six_zebra_models26526.py	Six_zebra_models48658.py	Six_zebra_models24181.py	Six_zebra_models39759.py	Six_zebra_models5087.py	Six_zebra_models8371.py	Six_zebra_models35233.py	Six_zebra_models6913.py	Six_zebra_models38315.py	Six_zebra_models40040.py	Six_zebra_models13643.py	Six_zebra_models43329.py	Six_zebra_models17323.py	Six_zebra_models48117.py	Six_zebra_models27030.py	Six_zebra_models7326.py	Six_zebra_models29145.py	Six_zebra_models6022.py	Six_zebra_models12459.py	Six_zebra_models30406.py	Six_zebra_models23632.py	Six_zebra_models47209.py	Six_zebra_models33241.py	Six_zebra_models49742.py	Six_zebra_models7675.py	Six_zebra_models33593.py	Six_zebra_models31239.py	Six_zebra_models41213.py	Six_zebra_models32405.py	Six_zebra_models19570.py	Six_zebra_models31567.py	Six_zebra_models32794.py	Six_zebra_models38753.py	Six_zebra_models70.py	Six_zebra_models39147.py	Six_zebra_models14045.py	Six_zebra_models40466.py	Six_zebra_models44165.py	Six_zebra_models44419.py	Six_zebra_models42684.py	Six_zebra_models47909.py	Six_zebra_models42582.py	Six_zebra_models7070.py	Six_zebra_models42418.py	Six_zebra_models30110.py	Six_zebra_models36599.py	Six_zebra_models41366.py	Six_zebra_models22688.py	Six_zebra_models8758.py	Six_zebra_models33742.py	Six_zebra_models13458.py	Six_zebra_models44763.py	Six_zebra_models44.py	Six_zebra_models39827.py	Six_zebra_models24276.py	Six_zebra_models34481.py	Six_zebra_models37407.py	Six_zebra_models48782.py	Six_zebra_models1567.py	Six_zebra_models35444.py	Six_zebra_models27943.py	Six_zebra_models688.py	Six_zebra_models49070.py	Six_zebra_models32355.py	Six_zebra_models17665.py	Six_zebra_models44006.py	Six_zebra_models45283.py	Six_zebra_models7937.py	Six_zebra_models46895.py	Six_zebra_models8788.py	Six_zebra_models34065.py	Six_zebra_models7436.py	Six_zebra_models16607.py	Six_zebra_models24449.py	Six_zebra_models44732.py	Six_zebra_models49145.py	Six_zebra_models43232.py	Six_zebra_models43305.py	Six_zebra_models27294.py	Six_zebra_models41696.py	Six_zebra_models19050.py	Six_zebra_models48514.py	Six_zebra_models12356.py	Six_zebra_models28341.py	Six_zebra_models39576.py	Six_zebra_models44714.py	Six_zebra_models814.py	Six_zebra_models11123.py	Six_zebra_models46800.py	Six_zebra_models44457.py	Six_zebra_models43140.py	Six_zebra_models23020.py	Six_zebra_models39091.py	Six_zebra_models36304.py	Six_zebra_models20028.py	Six_zebra_models49576.py	Six_zebra_models44432.py	Six_zebra_models10386.py	Six_zebra_models13485.py	Six_zebra_models28596.py	Six_zebra_models40470.py	Six_zebra_models45725.py	Six_zebra_models29901.py	Six_zebra_models46815.py	Six_zebra_models1011.py	Six_zebra_models30383.py	Six_zebra_models11801.py	Six_zebra_models25374.py	Six_zebra_models49388.py	Six_zebra_models30473.py	Six_zebra_models41232.py	Six_zebra_models30001.py	Six_zebra_models9215.py	Six_zebra_models26211.py	Six_zebra_models2299.py	Six_zebra_models17787.py	Six_zebra_models48389.py	Six_zebra_models19111.py	Six_zebra_models557.py	Six_zebra_models41516.py	Six_zebra_models19885.py	Six_zebra_models16368.py	Six_zebra_models43332.py	Six_zebra_models17743.py	Six_zebra_models20594.py	Six_zebra_models16120.py	Six_zebra_models21838.py	Six_zebra_models45198.py	Six_zebra_models9786.py	Six_zebra_models23434.py	Six_zebra_models23904.py	Six_zebra_models5319.py	Six_zebra_models19053.py	Six_zebra_models10463.py	Six_zebra_models15851.py	Six_zebra_models36984.py	Six_zebra_models861.py	Six_zebra_models23773.py	Six_zebra_models44090.py	Six_zebra_models10552.py	Six_zebra_models49499.py	Six_zebra_models13808.py	Six_zebra_models45324.py	Six_zebra_models48085.py	Six_zebra_models42190.py	Six_zebra_models23114.py	
Six_zebra_models30001.py	4036.242	2793.487	2747.893	3953.835	2815.121	2828.105	4081.05	3902.114	2913.589	3872.847	906.923	2914.705	4329.576	619.676	3057.227	4393.103	4550.439	658.26	4453.05	865.526	4407.8	4595.9	4573.148	800.575	544.63	4647.824	1145.914	4304.632	4675.811	910.487	926.041	666.705	901.849	341.403	4440.681	4313.545	957.767	4739.249	4628.896	4632.604	726.694	4565.072	3828.904	959.174	417.154	638.102	4577.474	4661.886	4458.756	4352.54	305.316	951.492	4708.459	4575.447	815.473	4510.736	856.518	804.456	732.358	752.743	4505.837	4368.822	342.04	902.468	4399.882	4313.776	4429.542	615.313	4477.277	4637.983	944.974	806.82	947.635	253.341	933.33	4545.69	4390.058	4621.084	1054.322	362.822	458.03	693.057	731.586	623.925	4343.079	654.21	247.525	537.754	762.295	4634.187	679.807	4372.084	502.904	284.278	4553.14	292.306	4357.295	421.08	936.935	4742.379	292.283	4578.468	909.251	4451.118	458.733	763.548	4472.225	1034.59	324.214	4623.855	4611.568	925.608	299.17	4710.355	4745.931	847.307	469.381	4333.476	532.051	514.668	586.843	548.9	4425.218	366.34	4492.599	328.115	4234.619	4652.424	549.312	4625.237	4702.882	267.215	496.413	4672.774	4379.872	554.456	581.665	442.031	4332.83	4563.98	654.767	4648.266	886.493	4556.948	4449.59	4525.557	767.831	4477.643	4627.443	326.502	715.153	253.429	560.529	632.299	535.598	649.938	4548.32	431.107	505.452	311.038	336.095	792.752	215.73	4463.554	4493.668	0.0	297.306	4369.041	4455.223	4363.009	4586.295	4595.081	4691.468	4711.582	4695.328	4738.611	477.86	447.666	4702.28	618.563	4416.794	298.11	590.463	599.581	991.874	916.75	4616.384	4388.313	465.146	4585.94	1058.781	343.845	546.16	773.761	4536.83	4555.071	787.103	4477.949	663.707	4698.948	
Six_zebra_models9215.py	4048.395	2834.115	2787.873	3968.646	2850.846	2858.966	4087.048	3920.408	2971.389	3886.592	746.17	2960.519	4410.449	552.647	3107.993	4475.406	4639.853	572.496	4540.774	818.163	4484.294	4684.899	4662.688	648.328	592.048	4735.158	1017.192	4376.399	4753.35	756.929	765.667	544.107	695.727	443.337	4516.435	4399.292	745.181	4814.72	4708.373	4717.062	540.434	4640.52	3841.937	789.646	289.253	487.808	4652.781	4739.904	4548.239	4433.671	320.02	751.401	4786.657	4666.578	940.048	4605.368	655.023	597.029	546.866	526.418	4590.147	4454.453	488.664	702.059	4484.362	4401.152	4521.835	450.504	4552.989	4717.009	773.4	599.369	781.892	401.542	757.7	4638.726	4476.159	4708.839	959.093	304.28	421.114	529.692	596.002	527.584	4416.943	455.845	271.668	567.34	538.694	4720.016	621.881	4448.19	476.73	351.225	4640.349	364.097	4434.735	427.428	749.341	4820.417	374.534	4668.302	704.604	4529.352	308.73	603.699	4550.618	856.912	416.075	4699.129	4702.452	732.247	334.981	4794.063	4833.155	633.561	494.998	4421.442	330.247	422.299	480.552	407.447	4511.711	391.519	4579.829	404.92	4321.197	4734.918	361.334	4717.058	4788.036	238.853	428.087	4749.005	4454.321	348.476	403.231	554.514	4417.862	4641.625	506.863	4735.54	677.371	4624.353	4542.207	4612.552	569.574	4560.509	4700.649	350.055	531.117	284.963	626.768	436.289	355.54	627.616	4633.061	460.022	362.046	463.579	320.977	593.27	331.691	4539.269	4569.614	297.306	0.0	4441.745	4540.158	4446.863	4676.132	4683.358	4767.622	4790.253	4773.422	4819.975	290.176	305.602	4792.27	501.86	4492.009	368.676	426.721	414.422	819.313	744.13	4688.346	4472.354	338.675	4679.679	884.951	341.081	404.142	576.506	4620.705	4648.694	585.195	4559.806	440.864	4781.047	
Six_zebra_models26211.py	2442.823	3945.753	3978.918	2512.796	3973.86	4034.471	2514.222	2593.311	3939.587	2511.627	4364.802	3855.206	358.476	4326.212	3928.564	536.239	730.372	4419.139	606.69	4241.518	589.159	882.204	728.764	4433.36	4351.6	883.189	4363.937	530.144	913.856	4488.136	4395.657	4481.597	4432.472	4305.032	832.445	465.791	4484.418	1118.909	1054.963	1093.817	4416.909	814.842	2649.737	4505.325	4383.189	4453.73	804.777	1004.364	601.149	445.609	4344.738	4548.698	1101.227	885.454	4090.035	797.342	4444.388	4557.418	4529.039	4499.884	696.968	606.226	4201.895	4532.65	533.361	536.952	527.691	4451.026	720.894	1042.536	4528.6	4532.738	4571.479	4331.538	4565.284	730.441	644.947	1019.67	4323.921	4346.369	4275.896	4430.017	4490.225	4342.88	417.344	4506.07	4386.95	4183.02	4479.162	847.617	4255.43	659.764	4422.774	4384.502	1010.486	4370.081	608.8	4267.019	4563.298	1078.327	4304.643	822.823	4523.124	658.275	4486.106	4474.339	598.317	4561.438	4225.75	992.371	928.195	4589.211	4339.069	1103.781	1106.722	4578.555	4421.296	617.526	4501.465	4322.724	4391.901	4498.304	643.987	4374.242	653.139	4400.307	537.794	857.443	4509.341	846.575	1060.151	4342.975	4387.168	1002.071	312.728	4482.252	4538.677	4268.584	636.082	747.927	4453.639	1050.794	4584.024	859.376	687.972	715.194	4574.728	648.421	965.821	4397.542	4528.832	4341.293	4264.883	4534.74	4451.103	4176.741	809.688	4388.857	4432.8	4300.38	4366.477	4497.297	4394.205	589.481	867.308	4369.041	4441.745	0.0	697.653	645.737	756.416	829.198	970.886	1151.287	1055.006	1243.363	4485.496	4455.825	1118.407	4458.613	713.185	4280.883	4488.277	4491.403	4589.266	4563.922	993.794	586.572	4344.628	795.591	4418.222	4310.594	4391.22	4584.19	718.949	726.057	4534.622	744.566	4559.516	1004.985	
Six_zebra_models2299.py	2748.418	3899.48	3926.886	2806.352	3910.314	3979.116	2834.786	2912.229	3870.398	2829.462	4488.006	3786.419	567.153	4454.327	3859.273	370.062	576.629	4534.347	413.51	4354.427	550.476	783.73	563.324	4537.915	4451.548	822.446	4472.661	762.532	891.655	4595.374	4531.339	4608.602	4575.004	4412.803	762.18	410.247	4615.84	1055.991	953.265	1135.347	4543.775	791.773	2991.891	4626.315	4497.964	4581.01	714.471	867.014	390.741	454.197	4450.793	4682.0	937.363	892.133	4199.054	760.671	4565.754	4683.383	4649.914	4624.319	336.467	307.221	4299.717	4651.328	329.799	539.026	561.976	4578.833	398.648	866.39	4658.495	4660.437	4711.987	4428.18	4683.614	510.677	259.574	989.889	4439.522	4455.427	4393.134	4556.151	4587.303	4422.985	629.132	4618.333	4488.215	4278.314	4609.744	611.358	4390.477	381.192	4533.597	4475.844	1005.155	4468.926	587.92	4370.77	4669.384	882.452	4415.133	907.135	4641.071	246.31	4584.795	4609.243	271.39	4676.479	4326.901	706.431	852.467	4704.543	4432.548	981.377	927.265	4711.673	4525.838	424.002	4608.012	4418.521	4474.771	4617.218	375.932	4479.853	338.54	4504.273	503.876	586.497	4620.023	691.251	888.88	4435.047	4466.301	741.242	536.305	4603.405	4658.121	4387.973	408.803	451.904	4559.063	868.629	4702.251	547.843	476.972	466.516	4697.374	164.963	701.792	4517.375	4635.407	4436.815	4350.901	4667.211	4568.36	4292.858	361.308	4498.967	4537.634	4403.763	4465.984	4592.037	4485.739	348.822	640.258	4455.223	4540.158	697.653	0.0	383.81	330.345	481.165	683.324	938.016	813.428	1188.716	4593.996	4558.401	952.15	4578.018	317.262	4388.963	4593.762	4609.416	4709.367	4709.869	664.97	326.741	4453.664	479.901	4532.376	4409.471	4515.425	4698.902	175.963	409.584	4660.242	151.819	4678.637	729.812	
Six_zebra_models17787.py	2721.634	3794.652	3835.292	2767.567	3815.762	3881.786	2796.706	2842.206	3777.04	2765.83	4392.297	3696.105	567.242	4359.725	3767.107	435.377	677.697	4436.286	475.967	4262.57	693.834	747.978	661.134	4442.409	4359.781	802.654	4377.421	614.882	866.418	4496.171	4434.709	4509.209	4480.173	4323.816	663.006	412.578	4519.502	1106.003	903.998	1053.252	4450.323	704.577	2901.275	4525.323	4403.555	4489.172	820.588	911.138	446.914	312.075	4359.751	4584.623	979.7	861.297	4094.762	639.702	4469.617	4586.86	4552.419	4528.235	465.532	374.965	4205.199	4554.887	311.978	357.331	481.548	4477.559	628.57	919.063	4558.91	4561.329	4612.164	4337.751	4584.83	523.555	334.047	908.121	4343.685	4364.671	4300.815	4462.137	4489.245	4328.959	465.721	4519.687	4395.747	4178.974	4514.406	727.672	4287.733	309.902	4436.617	4385.756	914.253	4377.892	429.1	4277.546	4572.466	917.859	4321.277	917.223	4544.963	380.57	4489.067	4507.872	488.2	4581.477	4230.69	736.119	755.544	4606.402	4337.494	935.755	931.523	4613.802	4431.064	189.939	4511.623	4322.159	4377.998	4518.64	314.203	4384.98	423.04	4413.771	388.208	739.257	4521.207	645.814	836.235	4341.676	4375.6	746.527	545.058	4511.1	4562.733	4290.23	196.116	704.553	4461.492	829.643	4603.761	679.703	340.957	435.108	4597.695	445.403	708.14	4423.686	4538.029	4345.174	4255.142	4571.558	4470.099	4195.355	433.996	4406.728	4439.374	4311.208	4373.356	4496.337	4397.778	535.181	568.065	4363.009	4446.863	645.737	383.81	0.0	464.885	546.489	745.161	989.953	822.659	1205.807	4502.763	4458.533	881.169	4479.092	414.864	4295.297	4497.009	4512.146	4611.938	4607.29	744.174	294.921	4353.075	486.231	4437.441	4318.993	4419.951	4599.72	454.55	434.877	4561.124	434.218	4580.417	771.32	
Six_zebra_models48389.py	2820.098	3940.403	3963.408	2880.661	3955.738	4018.19	2909.148	2986.568	3904.567	2921.762	4626.249	3819.622	668.829	4583.251	3883.634	437.638	468.786	4659.904	366.182	4484.596	693.214	620.975	441.446	4674.3	4578.562	635.356	4613.64	762.993	729.426	4735.213	4667.126	4738.891	4709.147	4537.775	784.809	541.16	4759.018	925.027	877.19	1010.523	4683.48	709.206	3077.189	4760.896	4631.874	4710.917	622.383	770.942	348.717	527.019	4580.644	4817.317	833.307	734.622	4311.13	601.059	4711.615	4824.209	4786.141	4765.797	300.859	400.113	4426.9	4796.504	394.596	567.356	497.049	4709.673	523.837	779.078	4792.891	4794.088	4839.508	4557.513	4823.675	339.024	390.631	867.64	4570.917	4590.804	4527.823	4693.875	4728.454	4562.953	695.246	4757.566	4618.299	4409.078	4750.825	463.954	4517.712	528.971	4658.972	4607.565	862.559	4601.275	677.139	4503.126	4817.426	763.64	4544.608	805.054	4784.445	422.516	4721.521	4742.698	446.685	4821.506	4457.348	689.941	685.377	4848.175	4565.474	850.65	760.052	4849.165	4651.919	492.871	4745.195	4558.134	4616.816	4751.853	357.15	4605.692	277.443	4628.33	638.526	487.529	4754.46	455.515	721.085	4569.009	4602.716	660.623	668.694	4745.21	4796.049	4506.743	493.16	487.113	4693.555	720.463	4840.993	614.579	384.48	302.286	4839.38	350.316	676.107	4646.194	4780.686	4571.082	4477.836	4796.919	4707.288	4426.748	248.626	4626.0	4679.227	4527.26	4601.196	4741.035	4616.503	450.094	622.987	4586.295	4676.132	756.416	330.345	464.885	0.0	311.412	602.413	819.233	730.946	1059.032	4734.055	4694.045	791.08	4711.489	493.225	4521.083	4728.962	4752.342	4847.021	4833.496	685.404	442.422	4590.888	260.556	4682.704	4544.014	4649.381	4834.733	240.176	242.213	4801.114	340.264	4818.255	566.303	
Six_zebra_models19111.py	2809.753	3906.251	3937.993	2856.388	3923.538	3990.11	2895.137	2963.447	3867.186	2899.562	4612.557	3791.37	725.532	4580.79	3852.892	475.771	406.579	4650.384	390.798	4472.066	751.424	448.921	399.729	4667.026	4574.757	502.102	4592.102	784.656	621.397	4720.216	4653.476	4730.368	4699.797	4544.918	695.876	614.52	4746.666	794.693	713.836	840.758	4679.325	586.113	3055.356	4741.83	4631.342	4715.185	583.199	650.87	409.338	615.592	4585.788	4807.463	681.897	592.549	4293.37	473.439	4702.892	4820.042	4778.162	4758.127	315.091	481.372	4424.369	4787.301	502.651	609.316	539.081	4701.283	556.265	581.877	4776.631	4785.065	4826.81	4564.578	4809.262	289.36	490.733	690.987	4553.078	4592.895	4530.941	4690.729	4719.941	4556.426	766.304	4750.337	4622.565	4399.82	4746.492	363.03	4510.092	608.882	4656.848	4612.623	693.481	4610.497	698.4	4507.201	4807.151	601.681	4548.07	712.787	4773.724	526.795	4722.481	4739.649	546.283	4806.978	4455.297	595.379	516.347	4837.134	4566.48	665.35	596.905	4844.944	4646.365	554.09	4742.595	4555.696	4611.158	4748.06	485.474	4605.645	424.699	4636.709	687.865	383.745	4753.033	367.692	545.247	4574.787	4602.785	552.615	743.186	4748.215	4796.013	4501.414	584.97	566.968	4683.567	521.846	4834.934	622.714	517.268	256.831	4832.511	516.677	609.055	4649.052	4774.918	4578.411	4467.879	4799.07	4705.298	4417.621	352.416	4631.465	4676.528	4528.095	4611.52	4737.376	4626.51	594.156	567.011	4595.081	4683.358	829.198	481.165	546.489	311.412	0.0	515.135	641.843	612.365	909.159	4743.359	4690.759	613.627	4704.415	536.081	4525.322	4729.363	4750.509	4830.516	4818.426	637.744	554.954	4583.216	215.139	4671.167	4551.844	4653.128	4831.602	408.766	403.577	4791.282	483.317	4816.257	441.878	
Six_zebra_models557.py	2801.178	4036.606	4067.391	2872.011	4052.941	4124.793	2881.952	2982.135	3998.747	2919.188	4687.589	3923.461	936.606	4685.624	3990.919	718.877	661.945	4735.913	704.535	4573.419	885.658	542.229	667.072	4706.645	4676.341	513.794	4640.698	882.137	473.479	4756.907	4736.235	4818.459	4763.702	4654.652	527.547	832.016	4805.91	592.16	457.022	726.759	4758.347	453.29	3076.895	4781.068	4724.57	4806.681	636.194	376.975	768.373	784.315	4683.925	4849.919	428.304	750.279	4419.139	728.054	4759.894	4892.545	4847.206	4822.707	508.543	778.253	4525.389	4840.428	791.661	880.021	828.742	4765.412	648.632	426.75	4835.196	4831.628	4891.514	4676.055	4855.124	628.688	740.947	604.432	4641.928	4690.028	4634.463	4777.35	4758.015	4603.522	803.522	4819.43	4707.986	4478.146	4819.267	489.502	4611.911	633.099	4750.128	4699.821	697.025	4718.651	695.111	4603.566	4837.811	295.818	4652.804	833.237	4817.71	568.029	4790.675	4821.499	690.604	4858.682	4545.099	202.679	602.797	4874.474	4643.393	482.15	438.659	4897.406	4750.988	820.696	4812.722	4608.837	4657.327	4831.893	762.374	4697.431	750.569	4735.859	948.521	460.995	4821.321	569.796	458.062	4654.212	4655.379	158.797	905.426	4834.726	4886.314	4610.225	822.662	664.294	4750.491	446.075	4868.94	399.912	829.546	604.676	4896.043	729.823	198.241	4752.693	4826.41	4670.368	4528.86	4872.613	4779.079	4520.709	477.426	4729.463	4747.728	4629.046	4714.439	4774.445	4730.236	771.983	413.246	4691.468	4767.622	970.886	683.324	745.161	602.413	515.135	0.0	429.741	205.664	726.026	4834.699	4758.64	510.215	4799.385	589.201	4629.892	4784.522	4829.486	4892.394	4873.273	249.446	757.383	4647.414	604.865	4715.228	4646.658	4741.118	4879.677	610.35	755.665	4855.959	632.654	4885.011	261.174	
Six_zebra_models41516.py	2796.691	4010.94	4046.275	2852.188	4037.856	4110.686	2889.026	2968.641	3968.132	2918.207	4698.537	3907.508	1073.727	4696.369	3966.476	857.722	690.407	4738.121	804.392	4582.338	1030.327	473.227	722.26	4723.656	4677.987	472.137	4649.677	995.938	504.102	4764.925	4741.659	4821.983	4772.183	4666.456	651.683	995.094	4816.511	383.76	374.987	554.571	4775.238	516.143	3072.541	4781.632	4738.327	4823.248	686.106	296.8	902.16	999.067	4695.426	4860.484	232.9	619.378	4403.922	733.261	4777.163	4906.643	4855.041	4837.032	682.697	936.729	4531.761	4854.924	978.596	1037.551	958.068	4773.601	814.73	219.906	4840.212	4839.369	4891.09	4689.793	4861.074	728.091	935.596	488.685	4645.012	4706.452	4652.135	4791.749	4772.086	4620.661	1023.634	4833.564	4723.49	4489.78	4836.335	522.961	4620.207	896.962	4754.896	4713.892	527.414	4735.336	904.827	4625.771	4855.17	277.925	4662.994	760.79	4834.307	852.278	4809.544	4834.973	937.074	4869.533	4556.078	464.577	581.479	4885.962	4657.762	366.078	311.09	4912.159	4751.511	1020.351	4830.324	4631.938	4677.174	4843.703	958.454	4703.75	918.744	4746.075	1104.764	548.615	4839.503	628.416	384.151	4674.93	4672.64	430.707	1119.947	4856.147	4900.075	4609.471	1033.751	834.714	4760.242	348.603	4883.673	695.8	1021.007	755.312	4908.752	975.913	530.301	4763.43	4845.956	4693.474	4534.117	4886.33	4799.605	4533.914	734.309	4737.309	4769.222	4632.226	4738.19	4801.744	4745.3	984.728	639.665	4711.582	4790.253	1151.287	938.016	989.953	819.233	641.843	429.741	0.0	386.311	442.607	4859.942	4773.163	432.87	4807.68	847.063	4647.809	4805.591	4851.007	4893.988	4868.972	554.16	968.013	4662.326	753.596	4737.861	4669.686	4763.687	4895.943	863.595	943.431	4866.034	893.421	4903.423	359.612	
Six_zebra_models19885.py	2826.818	4034.047	4075.245	2890.207	4056.816	4130.469	2901.319	2994.457	3997.778	2932.765	4700.077	3930.638	1028.005	4699.897	3993.338	822.412	757.991	4743.262	799.318	4589.748	1008.034	542.025	769.061	4707.979	4680.714	518.533	4646.932	945.005	476.092	4752.177	4746.65	4824.924	4774.819	4664.901	491.209	925.013	4813.547	581.836	341.172	629.38	4770.57	442.032	3086.47	4780.117	4732.431	4820.431	756.535	368.301	868.446	861.679	4690.311	4854.725	392.207	755.522	4424.03	734.345	4766.336	4900.557	4851.579	4829.308	626.787	882.56	4528.646	4843.857	901.052	943.991	903.035	4769.083	793.458	415.369	4839.888	4833.773	4897.008	4683.765	4853.755	712.438	843.277	501.496	4655.452	4697.146	4645.478	4787.995	4751.211	4599.696	867.043	4822.704	4711.234	4480.79	4830.517	592.482	4624.869	723.648	4755.017	4701.826	631.864	4726.513	736.997	4613.195	4833.435	256.259	4659.18	866.269	4821.198	693.415	4793.248	4831.495	831.219	4864.057	4547.633	212.153	573.196	4871.47	4642.507	365.452	370.903	4902.842	4757.831	888.456	4818.208	4606.681	4652.368	4837.636	854.184	4701.212	865.367	4741.695	1021.516	580.139	4826.177	607.795	387.595	4656.59	4652.32	155.376	1011.394	4844.332	4895.083	4618.037	898.019	824.754	4756.999	377.578	4868.367	543.1	909.878	698.835	4898.579	872.868	238.962	4759.672	4825.859	4676.187	4525.897	4881.883	4785.241	4532.742	596.63	4733.918	4751.524	4632.072	4723.474	4771.72	4736.208	919.519	452.919	4695.328	4773.422	1055.006	813.428	822.659	730.946	612.365	205.664	386.311	0.0	660.817	4844.996	4757.703	400.477	4808.646	695.301	4637.409	4786.72	4836.306	4897.618	4877.641	343.346	852.275	4647.068	681.766	4721.054	4654.06	4752.964	4881.323	758.967	856.554	4858.572	768.697	4889.85	308.243	
Six_zebra_models16368.py	2691.583	4102.268	4132.859	2755.467	4138.084	4204.667	2788.709	2855.006	4064.717	2827.072	4738.489	4008.866	1170.224	4725.029	4066.187	1037.909	814.507	4759.54	976.393	4623.312	1148.838	572.95	851.186	4752.122	4704.062	523.009	4694.743	1039.266	525.249	4792.486	4774.903	4841.141	4799.33	4689.942	795.65	1142.869	4851.613	286.429	464.777	385.322	4810.141	615.887	2959.919	4803.236	4766.607	4847.343	765.709	398.101	1101.381	1157.95	4720.954	4878.28	401.169	593.73	4428.843	816.241	4815.588	4934.778	4877.994	4865.359	912.979	1141.669	4559.952	4889.639	1179.204	1177.229	1037.917	4786.48	1040.188	451.03	4860.603	4857.059	4903.197	4719.25	4885.593	896.894	1145.834	498.081	4690.626	4735.272	4686.018	4824.733	4798.636	4659.703	1117.766	4862.078	4743.159	4523.206	4866.973	712.279	4648.015	1115.749	4772.362	4738.041	506.248	4764.319	1018.067	4659.152	4886.158	511.736	4686.915	679.149	4864.458	1096.775	4835.005	4857.875	1166.977	4904.921	4582.718	764.975	645.566	4910.4	4682.178	475.36	438.069	4929.075	4772.461	1214.013	4857.357	4663.091	4713.516	4865.039	1163.902	4720.946	1141.365	4761.438	1255.193	765.183	4859.842	766.313	568.176	4704.929	4704.327	711.101	1281.03	4884.808	4924.941	4620.061	1239.818	1038.188	4786.066	548.263	4903.698	949.406	1198.083	987.619	4932.541	1216.285	803.444	4778.249	4874.207	4722.309	4556.09	4898.99	4824.164	4573.957	998.571	4754.96	4800.842	4648.47	4773.28	4841.488	4772.261	1199.706	850.528	4738.611	4819.975	1243.363	1188.716	1205.807	1059.032	909.159	726.026	442.607	660.817	0.0	4893.848	4795.865	568.67	4836.931	1121.854	4675.241	4827.638	4879.535	4919.99	4871.207	831.939	1160.911	4688.342	978.923	4784.553	4703.042	4790.127	4914.318	1123.067	1162.53	4892.889	1168.731	4927.218	625.884	
Six_zebra_models43332.py	4065.482	2856.329	2791.852	3986.994	2853.443	2863.664	4104.085	3941.218	2985.005	3907.578	621.72	2969.983	4456.217	455.359	3116.046	4526.755	4697.046	604.257	4594.443	724.783	4528.211	4749.545	4717.82	673.251	695.451	4801.754	929.23	4427.111	4819.106	795.8	672.596	523.91	597.084	505.943	4585.594	4449.049	644.192	4880.192	4783.826	4792.047	372.914	4709.559	3861.833	775.001	347.543	431.869	4709.944	4809.317	4598.477	4486.73	459.907	702.299	4855.66	4733.833	998.094	4667.906	531.728	491.615	542.164	456.317	4651.995	4504.69	636.541	607.847	4535.088	4453.156	4576.93	492.941	4604.147	4784.481	722.228	604.116	747.475	466.886	741.976	4698.129	4530.098	4781.176	834.302	397.943	374.207	387.648	684.553	663.798	4471.505	477.794	467.209	666.433	378.546	4779.301	537.506	4505.539	581.587	542.417	4710.866	437.021	4496.244	431.773	737.504	4889.701	480.661	4731.883	628.639	4586.389	397.054	495.008	4601.854	737.727	569.814	4767.636	4769.87	734.049	563.12	4866.509	4905.567	561.338	536.553	4475.564	342.202	544.639	597.142	369.512	4564.084	574.599	4631.153	570.119	4366.645	4793.112	411.32	4780.337	4860.556	440.435	610.659	4820.2	4497.242	214.418	281.217	656.039	4468.782	4693.032	480.903	4807.576	694.988	4684.236	4595.525	4670.141	505.01	4610.971	4770.012	460.55	524.184	397.077	777.343	411.444	303.025	578.154	4694.516	601.946	336.498	653.95	288.063	593.73	472.209	4587.486	4634.472	477.86	290.176	4485.496	4593.996	4502.763	4734.055	4743.359	4834.699	4859.942	4844.996	4893.848	0.0	501.785	4866.974	385.985	4546.262	436.347	479.981	304.508	735.97	733.705	4755.592	4524.049	487.327	4740.003	768.322	394.242	310.487	594.204	4675.027	4702.35	536.014	4615.332	383.075	4848.643	
